,REWS,P,X,Y,YLD,index,id,name,x,y,h,D
0,3.4691961703990155,316.32798945948315,293224.82404139003,6040365.769425193,2.7710331876650725,0,0,T0,293224.82404139003,6040365.769425193,150.0,240.0
1,6.938021299650053,4234.68984731104,291184.82404139003,6036525.769425193,37.09588306244471,1,1,T1,291184.82404139003,6036525.769425193,150.0,240.0
2,9.378598729041805,10528.350838071474,288784.82404139003,6032565.769425193,92.22835334150611,2,2,T2,288784.82404139003,6032565.769425193,150.0,240.0
3,4.313104602711817,856.1292386616557,298024.82404139003,6043845.769425193,7.499692130676103,3,3,T3,298024.82404139003,6043845.769425193,150.0,240.0
4,7.691500089688511,5820.193192112791,293944.82404139003,6043485.769425193,50.98489236290804,4,4,T4,293944.82404139003,6043485.769425193,150.0,240.0
5,5.932250891892457,2572.8718443520443,290464.82404139003,6034845.769425193,22.53835735652391,5,5,T5,290464.82404139003,6034845.769425193,150.0,240.0
6,9.674268694506274,11543.090159545533,289024.82404139003,6034125.769425193,101.11746979761887,6,6,T6,289024.82404139003,6034125.769425193,150.0,240.0
7,8.136959002591057,6857.363339120226,299104.82404139003,6040965.769425193,60.070502850693174,7,7,T7,299104.82404139003,6040965.769425193,150.0,240.0
8,8.537418113072173,7957.824974722331,288904.82404139003,6036285.769425193,69.71054677856762,8,8,T8,288904.82404139003,6036285.769425193,150.0,240.0
9,5.675036760154313,2257.2701047093424,300304.82404139003,6040965.769425193,19.773686117253842,9,9,T9,300304.82404139003,6040965.769425193,150.0,240.0
10,7.0851572358072685,4521.406799099169,294064.82404139003,6045885.769425193,39.60752356010872,10,10,T10,294064.82404139003,6045885.769425193,150.0,240.0
11,8.912902486193243,8989.656032059032,281224.82404139003,6030525.769425193,78.74938684083713,11,11,T11,281224.82404139003,6030525.769425193,150.0,240.0
12,8.59282420072992,8110.08090360582,291424.82404139003,6037605.769425193,71.04430871558698,12,12,T12,291424.82404139003,6037605.769425193,150.0,240.0
13,6.648202355110826,3746.9245636515197,295864.82404139003,6039885.769425193,32.82305917758731,13,13,T13,295864.82404139003,6039885.769425193,150.0,240.0
14,8.348108804052782,7437.602993537043,295624.82404139003,6042165.769425193,65.1534022233845,14,14,T14,295624.82404139003,6042165.769425193,150.0,240.0
15,4.776674270349065,1242.74634147112,293344.82404139003,6036525.769425193,10.886457951287012,15,15,T15,293344.82404139003,6036525.769425193,150.0,240.0
16,5.860251783569846,2484.5289384402013,295144.82404139003,6046965.769425193,21.76447350073616,16,16,T16,295144.82404139003,6046965.769425193,150.0,240.0
17,6.147725979706841,2904.6228238466138,288904.82404139003,6039525.769425193,25.444495936896335,17,17,T17,288904.82404139003,6039525.769425193,150.0,240.0
18,5.746580161728662,2345.0538584410688,293824.82404139003,6047325.769425193,20.542671799943765,18,18,T18,293824.82404139003,6047325.769425193,150.0,240.0
19,8.161235570705685,6924.075348299222,287704.82404139003,6036285.769425193,60.65490005110119,19,19,T19,287704.82404139003,6036285.769425193,150.0,240.0
20,5.745061315149939,2343.190233688975,292744.82404139003,6041445.769425193,20.52634644711542,20,20,T20,292744.82404139003,6041445.769425193,150.0,240.0
21,6.297674205820495,3156.9856883958923,287944.82404139003,6038805.769425193,27.655194630348014,21,21,T21,287944.82404139003,6038805.769425193,150.0,240.0
22,5.359297298888915,1869.8577857366988,289264.82404139003,6038445.769425193,16.379954203053483,22,22,T22,289264.82404139003,6038445.769425193,150.0,240.0
23,4.706847339657511,1184.5106812743638,292624.82404139003,6044205.769425193,10.376313567963427,23,23,T23,292624.82404139003,6044205.769425193,150.0,240.0
